file_name,label
2997,3
2998,3
2999,3
3000,4
3001,4
3002,4
3003,4
3004,4
3005,4
3006,4
3007,4
3008,4
3009,4
3010,5
3011,5
3012,5
3013,5
3014,5
3015,5
3016,5
3017,5
3018,5
3019,5
3020,6
3021,6
3022,6
3023,6
3024,6
3025,6
3026,6
3027,6
3028,6
3029,6
3030,7
3031,7
3032,7
3033,7
3034,7
3035,7
3036,7
3037,7
3038,7
3039,7
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,2
3061,2
3062,2
3063,2
3064,2
3065,2
3066,2
3067,2
3068,2
3069,2
3070,3
3071,3
3072,3
3073,3
3074,3
3075,3
3076,3
3077,3
3078,3
3079,3
3080,4
3081,4
3082,4
3083,4
3084,4
3085,4
3086,4
3087,4
3088,4
3089,4
3090,5
3091,5
3092,5
3093,5
3094,5
3095,5
3096,5
3097,5
3098,5
3099,5
3100,6
3101,6
3102,6
3103,6
3104,6
3105,6
3106,6
3107,6
3108,6
3109,6
3110,7
3111,7
3112,7
3113,7
3114,7
3115,7
3116,7
3117,7
3118,7
3119,7
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,2
3141,2
3142,2
3143,2
3144,2
3145,2
3146,2
3147,2
3148,2
3149,2
3150,3
3151,3
3152,3
3153,3
3154,3
3155,3
3156,3
3157,3
3158,3
3159,3
3160,4
3161,4
3162,4
3163,4
3164,4
3165,4
3166,4
3167,4
3168,4
3169,4
3170,5
3171,5
3172,5
3173,5
3174,5
3175,5
3176,5
3177,5
3178,5
3179,5
3180,6
3181,6
3182,6
3183,6
3184,6
3185,6
3186,6
3187,6
3188,6
3189,6
3190,7
3191,7
3192,7
3193,7
3194,7
3195,7
3196,7
3197,7
3198,7
3199,7
